id,high,mean,low
sayona drinks ltd,1.5318236360387e-05,5.10607878679568e-06,0
"sayona drinks ltd, sayona food products ltd",4.49848673965817e-05,1.65786653097625e-05,0
sayona food product ltd,0.000158422812885055,4.65733732324121e-05,0
sayona food products ltd,3.8814099868679e-06,1.29380332895597e-06,0
"sayona food products ltd, sayona fruits ltd",0.000292642140468227,0.000107665139634449,0
sazerac,9.2103887959866e-06,2.6128762541806e-06,0
sazerac co,1.25418060200669e-05,4.18060200668896e-06,0
sb,7.36979688293503e-06,2.09072251998157e-06,0
sbk,5.86751158833539e-06,1.9558371961118e-06,0
sbs,3.81222236341563e-06,1.08148152153635e-06,0
sc eurex alimentare,1.02071841202276e-05,2.89565506956811e-06,0
sc johnson,9.69613608678966e-05,3.51415046906805e-05,0
sc johnson wax,1.01108899304141e-06,2.86833756891181e-07,0
sc lucas comercial,8.72473462265523e-05,2.90824487421841e-05,0
sca,6.55616439676149e-05,2.36355762311124e-05,0
scala,1.33212402925004e-05,3.77907526028381e-06,0
scan,9.20140305081978e-06,2.61032710661555e-06,0
scan choco a/s,1.06174019217497e-05,3.53913397391658e-06,0
scan choko,2.04143682404552e-05,5.79131013913623e-06,0
scandza as,0.000113263548046157,4.41442615355659e-05,0
scandza as (on list from 2021 data from denmark),4.08287364809103e-05,1.15826202782725e-05,0
scentia centroamerica,6.3044372507288e-06,1.78849283708619e-06,0
scentiqu,1.33212402925004e-05,3.77907526028381e-06,0
sch lecker,7.78872518002951e-05,2.20956742695873e-05,0
schedro,3.78620559096359e-05,1.2620685303212e-05,0
schluckwerder gmbh,9.7129185053761e-07,3.23763950179203e-07,0
schmoo,1.47659232024334e-06,4.92197440081114e-07,0
schneider,6.23195330189659e-06,2.07731776729886e-06,0
schnoor plast aps,2.12348038434995e-05,7.07826794783317e-06,0
schnucks family,4.6051943979933e-06,1.3064381270903e-06,0
schofferhoffer,1.77282671561847e-05,5.02929564714462e-06,0
schoko bons,1.81272715737191e-05,4.53181789342977e-06,0
schokobon,7.49849321058414e-05,2.12723211647778e-05,0
schöller,1.94258370107522e-06,6.47527900358407e-07,0
schroutt heuschen,2.8693331799394e-06,1.00770701875817e-06,0
schultz food inc,6.91961711451966e-05,2.30653903817322e-05,0
schwarz gruppe,7.971933747718e-05,3.06620617050341e-05,0
schwarzkopf henkel,1.87541024599131e-05,6.2513674866377e-06,0
"schwarzkopf, henkel",1.3115614138632e-05,4.37187137954401e-06,0
schwepps,4.84668944317545e-06,1.81895729840935e-06,0
schwyzer milchhuus ag,7.74783383479036e-06,2.58261127826345e-06,0
scml co.,1.68629324639555e-05,5.62097748798516e-06,0
scooby doo,1.00334448160535e-05,3.34448160535117e-06,0
scooters,4.18060200668896e-05,1.04515050167224e-05,0
score,3.81222236341563e-06,1.08148152153635e-06,0
scotch-bright,1.28144539770248e-05,3.63530609277301e-06,0
scotch tape,1.55122337616616e-05,4.40063369125154e-06,0
scoth brite,4.14605157688162e-06,1.38201719229387e-06,0
scotsburn,6.47319020390549e-06,2.1577300679685e-06,0
scotts,8.88794400055847e-06,3.29621152985562e-06,0
scs foods manufacturing sdn bhd,1.29006040707856e-06,6.45030203539281e-07,0
sculpt sweat,1.38392342290393e-05,4.61307807634644e-06,0
sds top baker sdn bhd,6.68896321070234e-05,2.22965440356745e-05,0
sdv,1.26445429313844e-06,4.2148476437948e-07,0
"se grocers, southeastern grocers",4.23532229329779e-05,1.52220146972887e-05,0
sea oil,1.65366700658711e-05,5.51222335529036e-06,0
sea queen marine products,6.08087564609304e-06,2.02695854869768e-06,0
sea star,1.33025453311946e-06,4.43418177706486e-07,0
seabirds inc.,4.35290447551129e-06,1.45096815850376e-06,0
seabrook,3.19149023439262e-05,1.12111639129587e-05,0
seaflo floatswitch,4.14605157688162e-06,1.38201719229387e-06,0
seafood direct,2.38891543239369e-05,7.96305144131231e-06,0
"seaforth, seaguest",1.2946380407811e-05,4.31546013593699e-06,0
seagram,0.000222965440356745,5.57413600891862e-05,0
seagrams,0.000102035032027663,3.40116773425543e-05,0
‎seagull,9.7129185053761e-07,3.23763950179203e-07,0
seahorse lubricant industries ltd,4.85645925268805e-07,1.61881975089602e-07,0
seakam baginatu bitters,1.64933339441976e-05,5.49777798139918e-06,0
seakam global resources ltd,4.21046344959387e-06,1.19445771619685e-06,0
sealedair product care,1.58245606159233e-05,4.48923705416265e-06,0
sealy,3.91167439222359e-06,1.30389146407453e-06,0
seaman's schinapp,1.8325926604664e-06,6.10864220155465e-07,0
"seasa lanka (pvt) ltd, sri langka",3.94241446603281e-06,1.31413815534427e-06,0
season 5,6.15548761721074e-06,2.05182920573691e-06,0
season f&n,6.20489350466466e-05,1.76025347650062e-05,0
season malaysia manufacturing sdn bhd,3.32347131448389e-05,9.69483686534914e-06,0
seawalk,2.41769754603699e-06,8.0589918201233e-07,0
seaway,1.45808462358634e-05,4.86028207862114e-06,0
seaway youghurt,2.18712693537951e-05,7.29042311793171e-06,0
sebaa,3.25409021061195e-05,1.08469673687065e-05,0
sebahat,8.33165912287127e-06,2.36359124053086e-06,0
"sebek, tm sebek",7.43312321152433e-05,3.15439586126823e-05,0
sebo de macho,3.11114567939644e-06,1.03704855979881e-06,0
sebucha,4.72941070754349e-07,1.57647023584783e-07,0
secretaria de salud,2.67558528428094e-05,8.91861761426979e-06,0
sedanos,8.68696520870434e-05,2.17174130217608e-05,0
sedap makmur jaya,2.1396813563477e-05,8.65138892877985e-06,0
sedita,3.32968301417705e-06,1.10989433805902e-06,0
sedmoi kontinent,1.02907126318498e-05,3.43023754394992e-06,0
sedotan,0.00105916556792984,0.000455847317552763,0
sedrin,8.64469301698867e-05,2.86932189889428e-05,0
"see attached, see attached",0.00285117056856187,0.00100334448160535,0
see attahced,0.00100334448160535,0.000334448160535117,0
seeger,9.06869050681757e-05,2.57267815796244e-05,0
sefir,0.000186825525544258,7.19759312485905e-05,0
segar murni utama,5.94927056985088e-07,1.98309018995029e-07,0
sei tu,1.17901819225071e-06,3.93006064083569e-07,0
seiko group,4.66671851909466e-06,1.55557283969822e-06,0
seinyard?,1.16667962977366e-05,3.88893209924555e-06,0
seiryo,1.43745627737156e-06,4.79152092457188e-07,0
sejahtera abadi,0.000125934202408899,5.48870405610835e-05,1.53701936933149e-05
sejahtera lestari farma,3.52050695300123e-05,1.17350231766708e-05,0
sejonglocalfood,1.9276551039488e-06,6.42551701316267e-07,0
sejourne,0.000193136280092802,7.58911084998042e-05,0
sek yarim yagli,6.65127266559729e-07,2.21709088853243e-07,0
sekar laut,4.51956973696104e-06,1.50652324565368e-06,0
sekar laut tbk,1.83491014145725e-05,5.2054188410135e-06,0
sekawan kosmetik wasantara,7.5326162282684e-07,2.51087207608947e-07,0
seker,3.99076359935837e-06,1.33025453311946e-06,0
sel de essafaa,2.41769754603699e-05,8.0589918201233e-06,0
select green tea,4.35833554856298e-06,1.23640724781929e-06,0
select water2 go,1.65842063075265e-05,5.52806876917549e-06,0
selection experts,4.10062527264795e-06,1.16329794968736e-06,0
selectpharma,4.66671851909466e-06,1.55557283969822e-06,0
selenka (esp),1.64482701902517e-05,5.48275673008389e-06,0
selex,6.3302490953019e-06,2.1100830317673e-06,0
selex spa,9.76490979664575e-06,2.44122744916144e-06,0
selja,0.000218899426026631,6.20991279508175e-05,0
sello rojo (naranjada),0.000115017538135247,3.26290888326944e-05,0
selonda,6.65127266559729e-07,2.21709088853243e-07,0
seltz s.a. (paraguay),1.88244743265544e-06,6.27482477551814e-07,0
semana,6.65127266559729e-07,2.21709088853243e-07,0
semar supermercados,8.29210315376323e-06,2.76403438458774e-06,0
"semar, semar supermercados",1.20925939937056e-05,4.81531152175088e-06,0
"semki, ipg crisps production",3.71609067261241e-06,1.2386968908708e-06,0
semongkat,1.46220089509314e-05,3.23138319357601e-06,0
"semper idem underberg ag, underberg",0.000394681735779969,0.000117182586686366,0
sempurna food industrial,9.05137105643077e-07,3.01712368547692e-07,0
sen herbologie chinoise,1.47659232024334e-06,4.92197440081114e-07,0
sen sun,6.65127266559729e-07,2.21709088853243e-07,0
sen viet,1.00621939416009e-05,3.35406464720032e-06,0
sendviä*,1.076935042868e-05,3.58978347622666e-06,0
senfter grandi salumifici italiani spa,1.29552721525965e-05,3.67525451137491e-06,0
seni (ð¢ð¾ð² ð‘ðµð»ð»ð°-ð¢ñ€ðµð¹ð´),2.47739378174161e-06,8.25797927247203e-07,0
senoret chemical,1.89310279548179e-05,6.31034265160598e-06,0
sens o grip,1.85579003591534e-06,4.63947508978834e-07,0
sensacools,1.0016750232333e-05,3.33891674411099e-06,0
sensible portions,3.03010790971794e-06,7.57526977429484e-07,0
sensikost,9.7129185053761e-07,3.23763950179203e-07,0
sentosa abadi purwosari,2.89548287072517e-05,1.04720471615885e-05,0
sentosa raya,0.00037959348499125,0.000107686095032979,0
sentral multi rasa utama,1.12989243424026e-06,3.7663081141342e-07,0
senzate,1.05615208590037e-05,3.52050695300123e-06,0
seoul dairy cooperative,9.13169039003733e-06,2.28292259750933e-06,0
seoulmilk,0.000233681795347482,8.36330787271965e-05,1.28510340263253e-06
sepanjang pangan jaya,1.78345330772871e-05,6.98393475849735e-06,4.84356496068236e-07
sepfaf,6.65127266559729e-07,2.21709088853243e-07,0
seppe,0.000188127090301003,6.27090301003344e-05,0
septwolves cigarette,0.000297555068619536,0.000119786260715796,0
serena,2.38327232507307e-05,5.26690016590736e-06,0
serena indopangan industri bogor,8.8400394855097e-06,2.94667982850323e-06,0
serene water gh ltd,1.24639066037932e-06,4.15463553459773e-07,0
serengeti breweries limited,0.000261914056318116,0.000104712870451452,0
"serengeti breweries limited, tanzania distillers ltd",6.71902151774781e-05,3.0231237737891e-05,8.49846567531151e-06
serengeti breweries ltd,0.000104924913109056,2.62312282772641e-05,0
sereno,2.501629788665e-05,8.81799032497439e-06,0
seribu bunga dupa,2.13477549277734e-05,7.11591830925781e-06,0
seribu satu,5.01672240802676e-05,1.67224080267559e-05,0
"sermsuk co.,ltd.",0.000394171046344959,0.000131390348781653,0
serra azul ltda.,6.13666349605719e-06,2.04555449868573e-06,0
serra da mantiqueira,4.14605157688162e-06,1.38201719229387e-06,0
serra dolciaria,2.45008025199906e-05,8.55770940969779e-06,0
serra negra,4.88169675315232e-06,1.38487851153258e-06,0
"serrana, serrana",2.02932679412109e-05,7.66273382206133e-06,0
sert,5.35877166311948e-05,1.52021891152326e-05,0
servia,4.63947508978834e-07,1.15986877244709e-07,0
servicum,1.98682075565416e-05,6.62273585218054e-06,0
servisachets,2.00361422552503e-05,8.09966756083142e-06,0
sesamix,3.88516740215044e-06,1.29505580071681e-06,0
seven-11,8.91861761426979e-05,2.97287253808993e-05,0
seven-up,1.43334925943622e-06,4.77783086478739e-07,0
seven & i holdings,4.6051943979933e-06,1.3064381270903e-06,0
seven days,4.31546013593699e-05,1.07886503398425e-05,0
seven special bread,8.0752070954153e-07,2.69173569847177e-07,0
seven boys,1.05105057445401e-05,4.60837565221153e-06,0
seventh day adventist church,2.96830089754365e-06,1.17556471189848e-06,0
sf-express,8.23257010547981e-06,2.05814252636995e-06,0
sg corporates,3.12082264885024e-06,1.04027421628341e-06,0
sguaro,1.3744444953498e-05,4.58148165116599e-06,0
sgv mask,2.01243878832019e-05,6.70812929440063e-06,0
shabo,5.12091970256301e-05,1.72769623510299e-05,0
shake's,2.79938653707569e-05,1.10866793547553e-05,0
shake club,1.72990427862992e-05,5.76634759543305e-06,0
shake drink,1.12816245539357e-05,3.20046086636476e-06,0
shako mako,5.22228024755829e-06,1.48149794256973e-06,0
shako mako juice,7.83342037133744e-06,2.2222469138546e-06,0
shakun ayurveda,1.49752907702291e-05,4.99176359007637e-06,0
shakun trading ltd,7.57550164664789e-06,3.44651201041188e-06,0
shalimar,6.3302490953019e-06,2.1100830317673e-06,0
shalimar wrapper,6.6667407415638e-06,2.2222469138546e-06,0
shalina,1.8325926604664e-06,6.10864220155465e-07,0
shambhu khaini (p) ltd.,0.000130188563104007,3.69329257032645e-05,0
shampo saset,1.01177594783733e-05,3.3725864927911e-06,0
shampoo profesional,4.66671851909466e-06,1.55557283969822e-06,0
shamrock bakery,2.36917232964664e-06,7.89724109882213e-07,0
shan jiao,6.15548761721074e-06,2.05182920573691e-06,0
shan shi,7.24436448812528e-06,2.41478816270843e-06,0
shan shui tofu,4.35833554856298e-06,1.23640724781929e-06,0
shanchita pvt. ltd,2.57267815796244e-06,8.5755938598748e-07,0
shandong china tobacco industry co. ltd,7.886494145723e-05,2.23730330375121e-05,0
shandong huashi fishing bait co. ltd,4.04435597216564e-06,1.14733502756472e-06,0
shandong shengquang,2.05182920573691e-06,6.83943068578972e-07,0
shandong yuerle fishing bait co. ltd,1.01108899304141e-06,2.86833756891181e-07,0
shandong zouping pesticide co. ltd,1.01108899304141e-06,2.86833756891181e-07,0
shang pin,4.88245489832288e-06,1.62748496610763e-06,0
shangai guang xu daily commodity,5.89335965700647e-06,1.47333991425162e-06,0
shanghai cigarette,9.02306466505499e-06,4.40998658870855e-06,0
"shanghai guan sheng yuan food, ltd.",1.98975487913297e-06,5.64469469257582e-07,0
"shanghai laiyifen co., ltd",1.41552459025798e-05,4.01567259647653e-06,0
shanghai sanniu food co. ltd,1.01108899304141e-06,2.86833756891181e-07,0
shanghai tobacco company,3.63992037494908e-05,1.03260152480825e-05,0
"shanghai weihaomei food co., ltd",1.01108899304141e-06,2.86833756891181e-07,0
"shanghai white cat (group) co. ltd, white cat",5.15561008122625e-06,2.26030727560172e-06,0
shani,2.61114012377915e-06,7.40748971284866e-07,0
shankar,4.63947508978834e-07,1.15986877244709e-07,0
shantai,4.63947508978834e-06,1.15986877244709e-06,0
shanti oil industries,3.12082264885024e-07,1.04027421628341e-07,0
shantou (china),9.98352718015275e-06,3.32784239338425e-06,0
shantou quailey food,1.69719962062597e-05,5.65733206875322e-06,0
"shanwairenjia water industry co., ltd",4.04435597216564e-06,1.14733502756472e-06,0
shanxi fengke agricultural science and technology co. ltd,6.06653395824846e-06,1.72100254134709e-06,0
shaoxingwine,1.2620685303212e-05,4.20689510107065e-06,0
shaper,1.47659232024334e-06,4.92197440081114e-07,0
shaperx,1.33212402925004e-05,3.77907526028381e-06,0
shapes  arnotts,1.3115614138632e-05,4.37187137954401e-06,0
sharang corporation,9.27895017957668e-07,2.31973754489417e-07,0
shark 5k,9.80067869699977e-06,2.45016967424994e-06,0
sharkbite,4.56065673456978e-05,1.52021891152326e-05,0
shattu,4.63947508978834e-07,1.15986877244709e-07,0
shaung shaung nigeria limited,8.55847379953746e-06,2.42793582965602e-06,0
shaurma lviv,7.02130497974353e-07,2.34043499324785e-07,0
shaws,4.77608228080818e-05,1.62793168464246e-05,0
shchedro,1.82758557669463e-05,4.56896394173657e-06,0
she's ltd,1.29006040707856e-06,6.45030203539281e-07,0
sheaba,1.65842063075265e-05,5.52806876917549e-06,0
sheenlac paints,1.45638390279678e-06,4.85461300932259e-07,0
sheera,4.63947508978834e-07,1.15986877244709e-07,0
sheetal arch,4.63947508978834e-07,1.15986877244709e-07,0
sheetal cool products pvt. ltd,4.63947508978834e-07,1.15986877244709e-07,0
sheetz,1.89310279548179e-05,6.31034265160598e-06,0
shefa,0.000291778010331421,7.4326519775149e-05,0
sheikh brothers factory,5.95458644296921e-07,1.68924438098418e-07,0
sheildtec,5.08022522331823e-05,1.69340840777274e-05,0
"shelke beverages pvt ltd, shelke group",1.04952351632359e-05,3.49841172107863e-06,0
shelke group,4.63947508978834e-07,1.15986877244709e-07,0
shell,6.65127266559729e-07,2.21709088853243e-07,0
shell gadus grease,3.33891674411099e-06,1.112972248037e-06,0
shell plc.,0.000133779264214047,4.45930880713489e-05,0
"shell usa, inc.",1.2925532774304e-05,3.23138319357601e-06,0
shellys pharmautical,3.78620559096359e-05,1.2620685303212e-05,0
sheltered distillery,1.85289839631644e-06,6.17632798772146e-07,0
shelterlogic group,3.18522057652492e-05,1.06174019217497e-05,0
shelton,4.14605157688162e-06,1.38201719229387e-06,0
shelvin snacks pvt ltd,2.09904703264718e-06,6.99682344215726e-07,0
shelys pharmaceuticals ltd,7.70542330644631e-05,2.18593568977201e-05,0
shen dacheng,1.41929681571625e-05,5.62097748798516e-06,0
shen feng,4.88245489832288e-06,1.62748496610763e-06,0
shen hui,2.77395239032067e-05,7.86936848317923e-06,0
shenfeng mountain spring water factory of youxi county,2.02217798608282e-06,5.73667513782362e-07,0
sheng hua,4.88245489832288e-06,1.62748496610763e-06,0
sheng huo,7.16674629718108e-06,2.38891543239369e-06,0
sheng mei shi,2.26744515617029e-06,7.55815052056762e-07,0
sheng mu,8.23257010547981e-06,2.05814252636995e-06,0
shengtai dairy co. ltd,2.02217798608282e-06,5.73667513782362e-07,0
shengte,4.36236731132761e-05,1.4541224371092e-05,0
shengya,7.24436448812528e-06,2.41478816270843e-06,0
shenyang deshi enterprise group co. ltd,1.01108899304141e-06,2.86833756891181e-07,0
"shenzhen hanqingda technology co., ltd.",2.54817646121994e-05,6.37044115304985e-06,0
shenzhen jiale food co. ltd,1.01108899304141e-06,2.86833756891181e-07,0
shenzhen wanfuquan beverage co. ltd,1.01108899304141e-06,2.86833756891181e-07,0
shenzhen wt,2.26744515617029e-06,7.55815052056762e-07,0
shepley,1.24381547306449e-05,4.14605157688162e-06,0
shepley spring,6.19348445435402e-06,2.06449481811801e-06,0
shepley spring ltd,5.63281112480197e-05,1.40820278120049e-05,0
shereen,6.41114684731854e-06,2.13704894910618e-06,0
sherman's,1.33212402925004e-05,3.77907526028381e-06,0
sherriff,2.45917765099351e-05,8.19725883664503e-06,0
sherrill,1.47659232024334e-06,4.92197440081114e-07,0
sherwin-williams consumer brands group,3.08557638154209e-06,1.23381568138358e-06,0
sherwin williams,1.01347927434884e-05,2.5336981858721e-06,0
shgodly,6.31034265160598e-06,2.10344755053533e-06,0
shi jia farm chemical,3.33891674411099e-06,1.112972248037e-06,0
shi lang,7.94418082289412e-06,3.16480145377391e-06,0
shi li jia,4.88245489832288e-06,1.62748496610763e-06,0
shi men shan,4.35833554856298e-06,1.23640724781929e-06,0
shi zai niu,4.35833554856298e-06,1.23640724781929e-06,0
shiakallis,4.83167936838641e-06,1.37068918252097e-06,0
shidi,9.27895017957668e-07,2.31973754489417e-07,0
shifeng culture company,4.14605157688162e-06,1.38201719229387e-06,0
shijiazhuang cigarette factory,1.01108899304141e-06,2.86833756891181e-07,0
shijiuguai,3.21995303493915e-05,7.11591830925781e-06,0
shikar,8.62631536014355e-05,2.44718166245208e-05,0
shikhar guthka pvt lmt,5.01438858355302e-07,1.42252158398667e-07,0
shikhar gutka pvt ltd,1.75503600424356e-06,4.97882554395336e-07,0
shikhar gutkha private limited,1.4729766464187e-06,4.17865715296086e-07,0
shikhar gutkha pvt. ltd.,1.25359714588825e-06,3.55630395996669e-07,0
shimano,0.000250836120401338,8.36120401337793e-05,0
shinangchon corp.,2.7395071170112e-05,6.84876779252799e-06,0
shinho,3.94241446603281e-06,1.31413815534427e-06,0
shinju,1.55557283969822e-05,3.88893209924555e-06,0
shinsegae,1.9276551039488e-06,6.42551701316267e-07,0
shirakiku,0.000173555919921867,5.87406036855225e-05,0
shireen,1.70058386712771e-05,5.66861289042571e-06,0
shirley,1.14667940754897e-05,3.82226469182991e-06,0
shisheng,7.24436448812528e-06,2.41478816270843e-06,0
shishkin les,6.82547266398198e-05,2.27515755466066e-05,0
shiv trading company,4.63947508978834e-07,1.15986877244709e-07,0
shivam dairy,2.31973754489417e-06,5.79934386223543e-07,0
shivani detergents,9.27895017957668e-07,2.31973754489417e-07,0
shkimaf chemical work,3.13399286472064e-08,8.89075989991672e-09,0
shngai san siu,6.65127266559729e-07,2.21709088853243e-07,0
shoe,4.55435167917636e-05,1.31775657722362e-05,0
shoe lace,0.00020066889632107,6.68896321070234e-05,0
shoe string,2.02156140028259e-06,8.69781252077275e-07,0
shoes,0.000390225652575209,0.000195597587216226,8.04811882084598e-06
shoko,1.26445429313844e-06,4.2148476437948e-07,0
shoko brotchen,1.64025010905918e-05,4.65319179874946e-06,0
shop rite,4.0886287625418e-05,1.28205128205128e-05,0
shopco,3.4891032294378e-05,1.29562790930264e-05,0
shopping bags,0.000109304746506013,3.10084387251102e-05,0
shoprite,3.23138319357601e-06,1.077127731192e-06,0
shoreline beverages,0.000248891654351715,6.22229135879288e-05,0
shorley,1.11482720178372e-05,3.71609067261241e-06,0
"short bread, yale foods limited",8.25474017746991e-05,4.05547152323117e-05,0
shotgun cartridge wadding,1.98682075565416e-05,6.62273585218054e-06,0
show cigarello,2.0372476783865e-05,6.79082559462167e-06,0
show cigarillos,2.67938583155974e-05,7.6010945576163e-06,0
show cigarrillos,1.89310279548179e-05,6.31034265160598e-06,0
shower food and beverage,2.10523172479694e-06,5.97228858098423e-07,0
showers water company,1.24639066037932e-06,4.15463553459773e-07,0
shp,1.41929681571625e-05,5.62097748798516e-06,0
shpola food factory,7.02130497974353e-07,2.34043499324785e-07,0
shraddha agarbathi industries,3.12082264885024e-07,1.04027421628341e-07,0
"shree  salt, shree agarbatti",9.27895017957668e-07,2.31973754489417e-07,0
shree kailash grian mills pvt ltd,9.15042846881305e-07,4.57521423440653e-07,0
shree naina,2.99505815404582e-05,9.98352718015275e-06,0
shree ramkrishna oil mills,1.85579003591534e-06,4.63947508978834e-07,0
shreeji foods,5.68887420486098e-07,1.96003716343959e-07,0
shreekant masale,9.27895017957668e-07,2.31973754489417e-07,0
shreeram tobacco pvt. ltd.,6.64406487320775e-06,1.88484109878234e-06,0
shreeram tobaco pvt. ltd.,3.13399286472064e-07,8.89075989991672e-08,0
shreesi chikki snacks,6.8947843023854e-07,1.95596717798168e-07,0
shri balaji coschem,4.63947508978834e-07,1.15986877244709e-07,0
"shri kashi vishwanath industries, the kute group dairy",2.56299454162601e-06,9.31656098705143e-07,0
shri lakshmi agro foods private limited,1.91113234591495e-05,6.37044115304985e-06,0
shri raja enterprises,4.63947508978834e-07,1.15986877244709e-07,0
shri raja industries,4.287022915875e-06,2.19465957732057e-06,5.79934386223543e-07
shri ram chips,1.3918425269365e-06,3.47960631734126e-07,0
shri ramesh chand agarwal,1.07272089177253e-05,3.61439859832334e-06,0
shrikand,4.63947508978834e-07,1.15986877244709e-07,0
shrimp kropeck,8.60778107543465e-07,2.15194526885866e-07,0
shrimps and bananas,2.38891543239369e-05,7.96305144131231e-06,0
shrinivas food products,4.63947508978834e-07,1.15986877244709e-07,0
"shripad sales, shripad sales corporation",4.19809406529436e-06,1.39936468843145e-06,0
shrirang,3.71158007183067e-06,9.27895017957668e-07,0
shtaishang,6.31034265160598e-06,2.10344755053533e-06,0
shu pao,7.16674629718108e-06,2.38891543239369e-06,0
shu zhong,4.35833554856298e-06,1.23640724781929e-06,0
shuang kou jia,4.53489031234057e-06,1.51163010411352e-06,0
shuang long chu hai,1.41929681571625e-05,5.62097748798516e-06,0
shuang qing,7.16674629718108e-06,2.38891543239369e-06,0
shuang xi,8.65388197675166e-06,3.75247577637666e-06,0
shuang zui zai,4.35833554856298e-06,1.23640724781929e-06,0
shuanghui,4.35833554856298e-06,1.23640724781929e-06,0
shubh kart,4.63947508978834e-07,1.15986877244709e-07,0
shubh kiran food,9.27895017957668e-07,2.31973754489417e-07,0
shui jing ling,1.46473646949686e-05,4.88245489832288e-06,0
shujaa innovate solution,7.69731094442157e-07,2.56577031480719e-07,0
"shukura, + 4 others",9.36897827194398e-05,2.65786617643802e-05,0
shumensko – carlsberg,9.74322120567177e-05,2.76403438458774e-05,0
shumsk hlib,1.2620685303212e-05,4.20689510107065e-06,0
shun ronh,1.33779264214047e-05,4.45930880713489e-06,0
shun yuan,6.09010307499455e-06,2.03003435833151e-06,0
shunfeng food co. ltd,1.01108899304141e-06,2.86833756891181e-07,0
shury agri farm ltd,0.000308216932257852,8.74374275908803e-05,0
shut -off tapes,1.07946479544853e-05,3.06231147644973e-06,0
shwe,6.65127266559729e-07,2.21709088853243e-07,0
shwerwood cider,1.58840815029871e-05,5.29469383432903e-06,0
si con te,0.000147366220735786,4.18060200668896e-05,0
si diet,2.41769754603699e-06,8.0589918201233e-07,0
si hai,7.24436448812528e-06,2.41478816270843e-06,0
sia “baltās naktis”,2.59533145670905e-05,9.63877015074332e-06,0
sia maxima latvija,2.44718166245208e-05,8.15727220817359e-06,0
siada budi santosa,1.27408823060997e-05,3.18522057652493e-06,0
siafa eau (siafa togo),3.11114567939644e-05,1.03704855979881e-05,0
siam srl,8.72473462265523e-05,2.90824487421841e-05,0
siami spa,1.55557283969822e-05,5.18524279899406e-06,0
siantar jaya,5.12206994592158e-06,1.45306948820471e-06,0
siantar jaya indonesia,8.72319158413414e-05,2.69278351623597e-05,0
siantar top,0.000106551365355814,6.48137560828937e-05,3.05207706727811e-05
sibagro,0.000130992196209587,3.71609067261241e-05,0
sibat tomarchio srl,8.72473462265523e-05,2.90824487421841e-05,0
siberian chill,2.30653903817322e-05,7.6884634605774e-06,0
siberica,1.05615208590037e-05,3.52050695300123e-06,0
sichuan baijia,3.13545150501672e-05,1.04515050167224e-05,0
sichuan west wind bait fishing gear co. ltd,1.01108899304141e-06,2.86833756891181e-07,0
sichuan yulang fishing bait co. ltd,4.04435597216564e-06,1.14733502756472e-06,0
sichuan zhousangong fishing gear co. ltd,2.02217798608282e-06,5.73667513782362e-07,0
siddi,4.63947508978834e-07,1.15986877244709e-07,0
sidney,2.41769754603699e-06,8.0589918201233e-07,0
sido muncul,3.38967730272078e-06,1.12989243424026e-06,0
sidomuncul,1.48643626904496e-05,4.95478756348322e-06,0
sidral mundet,1.85338858107737e-05,6.6125924249494e-06,0
siemens ag,1.02071841202276e-05,2.89565506956811e-06,0
sierra,0.000111482720178372,3.71609067261241e-05,0
sierra cazrola,9.98352718015275e-06,3.32784239338425e-06,0
sierra tequila,7.74783383479036e-06,2.58261127826345e-06,0
siete foods,2.30653903817322e-05,7.6884634605774e-06,0
sieu thanh plastic,1.43745627737156e-06,4.79152092457188e-07,0
siga roasted corn,2.35416349508529e-06,7.8472116502843e-07,0
sigarate,1.85579003591534e-06,4.63947508978834e-07,0
sigaret kretek mesin,1.75959666550192e-05,4.99176359007637e-06,0
sigma,1.98601428538938e-05,7.49186931504247e-06,0
sigma spice industries pvt. ltd.,2.82059357824857e-06,8.00168390992505e-07,0
sigma spice industry par ltd,1.56699643236032e-07,4.44537994995836e-08,0
signale,2.90946915298098e-05,1.10516215573695e-05,0
signature care,8.42092689918775e-05,2.38891543239369e-05,0
signature pan masala ltd,3.13399286472064e-06,8.89075989991672e-07,0
signature select (safeway),1.59261028826246e-05,5.30870096087487e-06,0
signoware,1.25359714588825e-07,3.55630395996669e-08,0
siip ricoco,1.0240432276971e-05,2.90508717077192e-06,0
sikary,3.20557342365927e-06,1.06852447455309e-06,0
sikki milk union,1.88039571883238e-07,5.33445593995003e-08,0
sikkim disilleries,2.60121407771813e-06,7.37933071693087e-07,0
sikkim supreme,3.13399286472064e-08,8.89075989991672e-09,0
silber quelle,7.11591830925781e-05,2.3719727697526e-05,0
sildenafil,0.000143334925943622,4.77783086478739e-05,0
silgna,1.33212402925004e-05,3.77907526028381e-06,0
silka green papaya,7.26768638587377e-06,2.42256212862459e-06,0
silka herbal,8.0752070954153e-06,2.69173569847177e-06,0
silko milko,1.90611118170782e-06,5.40740760768176e-07,0
silly string,1.68629324639555e-05,5.62097748798516e-06,0
silpo,3.97364151130832e-05,1.32454717043611e-05,0
silsur,2.41769754603699e-06,8.0589918201233e-07,0
silva indaiá,8.29210315376323e-06,2.76403438458774e-06,0
silvan agriculture limited,3.43023754394992e-06,1.14341251464997e-06,0
silvassa bottling company,3.98152572065616e-06,1.32717524021872e-06,0
silver chemical,1.90704581915961e-05,4.76761454789903e-06,0
